number,title,country
40444,"ASN-CC - Constant Contact, Inc",US
264752,TECNOVISIÓN SA CANAL 2 PERICO,AR
40446,"ODYSSEYNET-ASN - OdysseyNet, Inc.",US
14523,"LEWISIG-ASN-R01 - Lewis ig, Inc",US
14522,Satnet,EC
14521,PACIFIC-LIFE - Pacific Life Insurance Company,US
14520,AS-TBWACDNY - TBWA Chiat Day,US
14527,CABELAS - Cabela's Inc.,US
14526,"TEKLINKS-CLARIS-NETWORKS - TekLinks, Inc.",US
14525,-Reserved AS-,ZZ
14524,SERCO-NA - SERCO NA,US
14529,SJU-5600 - Saint Joseph's University,US
14528,-Reserved AS-,ZZ
47798,FR-MTVC,FR
47799,ONUIIM-AS,UA
63997,"TSUKAERUNET Tsukaeru.net, Web Hosting Company, Japan",JP
38143,"BLUELINE-AS-ID PT. Rabik Bangun Pertiwi, PMA",ID
38142,UNAIR-AS-ID Universitas Airlangga,ID
38141,CITRAMEDIA-AS-ID PT. Citramedia Network,ID
38140,SCION-AS-NZ-AP NZ Forest Research Institute Ltd,NZ
38147,INOVANET-AS-ID PT. Inova Duapuluh Duapuluh,ID
38146,DIGINET-AS-ID DIGITAL WIRELESS INDONESIA PT.,ID
38145,PANCA-AS-ID PT. Panca Dewata Utama,ID
38144,JALAWAVE-AS-ID PT Jalawave Cakrawala,ID
38149,RATELINDONET-AS-ID PT. Bakrie Telecom,ID
38148,QIANDRA-AS-ID QIANDRA INFORMATION TECHNOLOGY PT,ID
264753,Banco de Santiago del Estero S.A.,AR
52839,RSS SOCIEDADE CIVIL LTDA,BR
54359,NETAGO - Netago,CA
52838,CONECT WEBNET SOLUÇÕES EM INTERNET LTDA,BR
742,AFCONC-BLOCK2-AS - 754th Electronic Systems Group,US
8027,GBLNAPSBOSMIX - Global NAPs Inc.,US
11344,"YOUTUBE - YouTube, LLC",US
11345,"AKIMA-MANAGEMENT-SERVICES - Akima Management Services, Inc.",US
11346,CIAS - Critical Issue Inc.,US
11347,ORC-F2 - ORC,US
11340,Red Universitaria Nacional,CL
11341,EASYNET-US The Easynet US Network,EU
11342,PATHWAY - Pathway Communications,CA
11343,-Reserved AS-,ZZ
43237,SSNET-AS,RU
43236,BLUECREST-AS,GR
201768,-Reserved AS-,ZZ
43234,TT-AOLUK-AS,GB
11348,MST - Missouri University of Science and Technology,US
11349,WINDSTREAM - Windstream Communications Inc,US
53773,COLLAB9-LA1 - Collab9 Inc,US
43230,"OMNIPORT-AS Str. Sebastian, Nr. 136 Bloc. V90, Scara, 5 Et. 8 Ap 151",RO
19111,"NBTY19111 - NBTY, Inc.",US
19110,GCC - Global Cash Card,US
19113,DUKE-ENERGY - Duke Energy Corporation,US
19112,"NEW-LISBON-BROADBAND-AND-COMMUNICATIONS - New Lisbon Telephone Co., INC",US
19115,CHARTER-LEBANON - Charter Communications,US
19114,Otecel S.A.,EC
19117,HEAVYCOMPUTING - Heavy Computing,CA
19116,"WASHINGTON-BROADBAND - Washington Broadband, Inc.",US
19119,ROLLINSCOLLEGE - Rollins College,US
19118,AS-SIT - IDT Corporation,US
5706,"DEERFIELDROUTERS - PC Quote, Inc.",US
5707,UTHSC-H - The University of Texas Health Science Center at Houston,US
5700,"XL-NET - MISHA, Inc.",US
5701,HEALTH-ONE - HealthOne,US
5702,"GALAXY - Galaxy Networks (division of Kolacom, Inc.)",US
52832,Petrox Comercial Ltda,BR
43076,LU-AS,BE
264751,TELE IMAGEN CODIFICADA SA,AR
43071,PCL http://www.pcldata.se/,SE
2249,FR-ASNBLOCK INRIA-Rocquencourt,EU
49645,SOFT-EXPERT-AS,RO
59806,VIRTIRICA,GB
43073,ARWO-AS,PL
60319,JOIN-AS,LU
60318,VENDETA4-AS,BG
60317,TELICO-AS,PL
60316,RGI-AS,DE
60315,TSETMC,IR
43072,FREEWWW-AS,RU
43599,NWEWN-AS,GB
60312,FIVECOM-AS,RU
60311,ONEFM,CH
60310,MOBIN-AS,IR
2244,FR-ASNBLOCK INRIA-Rocquencourt,EU
2245,FR-ASNBLOCK INRIA-Rocquencourt,EU
4299,JSC-NET-ASN2 - Dod Joint Spectrum Center,US
2246,FR-ASNBLOCK INRIA-Rocquencourt,EU
4298,CENTURYLINK-LEGACY-SAVVIS-MERRILL - Savvis,US
50228,ANEXTEL-AS,RU
2247,FR-ASNBLOCK INRIA-Rocquencourt,EU
54318,ONEGUARD-HOME-WARRANTIES - OneGuard Home Warranties,US
50229,STRATOS_UK,GB
2240,FR-ASNBLOCK INRIA-Rocquencourt,EU
64477,PL-SOKOLA-AS,PL
2241,FR-ASNBLOCK INRIA-Rocquencourt,EU
2242,FR-ASNBLOCK INRIA-Rocquencourt,EU
4294,CENTURYLINK-QC-MOE-ST-CLOUD - Savvis,US
8676,PRTSYSTEMS PRT Systems Ltd (Clearhost Transit AS),GB
2243,FR-U-SCIENCES-NANTES FR,EU
59545,VXBITS VXbits Network,NL
201186,DINET-PROTECT-AS,RU
201187,WHOISPROTECTION,CZ
201184,BRNET-AS,UA
201185,-Reserved AS-,ZZ
201182,FRYZNET-AS,PL
201183,MOBILE_ELEMENT_LLC,RU
201180,MSWWS,PL
201181,AKINSEL,TR
43499,DOCUMENTA-AS,FI
2948,SPRINT-MRN-BLOCK - U.S. Sprint,US
24193,SIFY-IN Sify Limited Service Provider India,IN
201188,BJTPARTNERS-AS,FR
201189,BLUEWAVE,GB
16587,"FECLRO9234 - Friday, Eldredge & Clark, LLP",US
16586,CLEARWIRE - CLEAR WIRELESS LLC,US
16585,SUL-4-AS - STORCK USA,US
16584,-Reserved AS-,ZZ
16583,CFCS - Care Factor Computer Services Inc,CA
16582,"NEXTLEVELINTERNET - NEXT LEVEL INTERNET, INC.",US
16581,-Reserved AS-,ZZ
16580,ATHABASCA-U - Athabasca University,CA
24195,"DHECYBER-AS-ID Dhecyber Flow Indonesia, PT",ID
4292,CENTURYLINK-QC-MOE-ROCHESTER - Savvis,US
8233,TELIANET-UK,GB
50222,MARIINSKY-AS,RU
16589,-Reserved AS-,ZZ
16588,"POLITICO - Politico, LLC",US
12697,NRD,IR
12696,AXA-TECH Paris,FR
12695,DINET-AS,RU
50223,ALFA,KG
12693,"EDISCOM Am Kanal 4a, 14467 Potsdam",DE
24197,"BIGNET-AS-ID Elka Prakarsa Utama, PT",ID
12691,,UA
12690,"MKSNET-AS Moscow, Russia",RU
42546,UOS,UA
42547,INSPORT,PL
42544,GLIDEPATH,NL
42545,"ASTARTA Kiev, Ukraine",UA
42542,GLU-SE AS for GLU,SE
42543,OPENMARKET,GB
12699,PUBLIMEDIA-AS,RO
42541,FIBERBY,DK
264755,NETPLOY SAC,PE
52223,ERTEBATNOVIN,IR
52220,BAWAG-AT-AS,GB
52221,VIBE-AS,GB
52226,CODELCO Chuquicamata,CL
50226,NETCOMPANY-AS,AT
52224,LACNIC - Latin American and Caribbean IP address,UY
394869,APNC - Asia Pacific Network Corporation,US
52228,Cable Tica,CR
50227,ORBITAPLUS-AS,RU
45087,CDFG China Duty Free group,CN
53179,Racer Intermediação de Negócios,BR
53178,SCNet Equipamentos de Informática Ltda,BR
53175,Unetvale Servicos e Equipamentos LTDA,BR
53174,Pannet Serviços On Line Ltda,BR
53176,NET INFORMÁTICA LTDA,BR
53171,Omni Telecomunicacoes Ltda,BR
53170,Cabangu Internet Ltda,BR
53173,ARENANET TEL COM E SERV EM INF LTDA,BR
46248,LSA-SQL-AZ - Sonora Quest Laboratories,US
19803,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
19802,"LANEPRESS - The Lane Press, Inc.",US
19801,GENZYME-CORPORATION - Genzyme Corporation,US
19800,GCPUD-ORG - Grant County Public Utility District,US
19807,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
19806,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
19805,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
19804,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
63666,LECLOUD LeTV Cloud Computing Ltd.,CN
63667,"VIVODO Vivodo Technology (Beijing) Co., LTD.",CN
19809,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
19808,ASNBLK-VTLA2 - Virtela Technology Services Incorporated,US
63662,"TC-NET Beijing Fouth Dimension Telecom Co,Ltd",CN
63663,"YHHL Beijing YunHaiHuLian Science and Technology Co., Ltd.",CN
21099,GAMEGROUP-UK-AS Game Group UK ASN,GB
4844,SUPERINTERNET-AS-AP SuperInternet ACCESS Pte Ltd,SG
17188,-Reserved AS-,ZZ
17189,MITSUBISHI-UFJ-TRUST-BANKING - Mitsubishi UFJ Trust & Banking,US
35200,ITALK-AS,GB
61729,CB NET INTERNET LTDA,BR
17180,MFS-TKY - Massachusetts Financial Services,US
17181,YYC - The Calgary Airport Authority,CA
17182,ISP Proveedora S.A.,CR
17183,RAPIDVPS-COM - Infinitum Technologies Inc.,US
17184,"ATL-CBEYOND - CBEYOND COMMUNICATIONS, LLC",US
17185,QUONIXNET - Quonix Networks Inc.,US
17186,DSTHS-ASN - DST Health Solutions,US
17187,EMC-AS17187 - EMC Corporation,US
9366,SOLITON SOLITON-NET,JP
58750,LOGICPLUS-AS-AP Logic Plus,AU
9365,ITSCOM its communications Inc.,JP
9363,NET-TECH FUJITSU KANSAI-CHUBU NET-TECH LIMITED,JP
8985,,RU
8984,TELENOR-SE,SE
8987,AMAZON EXPANSION,GB
65209,-Private Use AS-,ZZ
49639,KKH-A,DE
49638,CATNIX,ES
8983,ALCATEL-AS,FR
8982,NETCETERA-SKOPJE-AS,MK
49635,SILICON,ES
49634,CNIX-TRANSIT-AS,IE
49637,SURGUTNEFTEGAS-AS,RU
49636,LUZ,SI
49631,MEGANET-DN-UA-AS,UA
41989,KTBAC-AS,BG
49633,MGK-AS Kilinskiego 1b,PL
49632,DATATELEKOM,TR
65229,-Private Use AS-,ZZ
41899,SEAS-SK-AS,SK
41898,DTG-AS ---uplinks---,LV
45538,ODS-AS-VN Online data services,VN
45539,VTCWLB-AS-VN VTC Wireless Broadband Company,VN
41891,TRD-AS,RU
41890,PACI,KW
41893,CYBERPORT-AS,DE
41892,RSL-AS,RU
45532,BB-BTCL-AS-AP Bangladesh Bank,BD
41894,INFORMATIQUE-AS,FR
41897,SAT-TRAKT-AS Serbia,RS
41896,MECHEL-BANK-AS,RU
60595,NEPTUNE,FR
51894,AS_MIKROTIKLS,LV
54514,"JFNA - Jewish Federations of North America, Inc.",US
56928,ACTIVE-SERVERS,DE
65207,-Private Use AS-,ZZ
1955,HBONE-AS HUNGARNET,HU
1954,RENATER-ASNBLOCK FR-RENATER,EU
1957,"ANSCIX-AS - Advanced Network & Services, Inc.",US
1956,IBMEVS-AS - IBM,US
1951,FR-RENATER,EU
1950,FR-RENATER,EU
1953,RENATER-ASNBLOCK FR-RENATER,EU
1952,FR-RENATER,EU
49983,MIRONET-AS,CH
49982,FINAYTI-AS,UA
49981,WORLDSTREAM +++ Transit Imports,NL
49980,ARIEL-AS,RU
1959,DNIC-AS-01959 - DoD Network Information Center,US
1958,NCRWIN1958 - NCR Corporation,US
49985,IP4ISP,CZ
49984,TELCOM-UA-AS,UA
33685,THE-MADISON-HOTEL - The Madison Hotel,US
50346,SUPPORT-IT,DK
50329,T3-GLOBAL-TRANSIT,SE
52061,NETESHIN-AS,UA
33403,"BROADCAST-MUSIC-INC - BROADCAST MUSIC, INC.",US
59818,BTA-LV,LV
59819,EASYHOSTPT,PT
203858,ZAPPIE-HOST-NO,NO
203859,DREIPACK-NET,DE
13258,,GB
13259,DELTA-TELESYSTEMS-AS,RU
47663,DUNAV,RS
56920,LWOBEL-AS,BY
13254,MONDADORI-AS,IT
203853,RETARUSHQOFFICE,DE
13256,JWT-UK,GB
13257,POLARCOM-AS Murmansk,RU
13250,BACKBONE-CH,CH
13251,"ITNS Leipzig, Germany",DE
203854,MM-DSL,DE
13253,ISGS-ASN4,IT
56922,JINAN,PS
60599,WEBKOMPAS-AS,RU
60598,LABIRINT-AS,RU
1483,"DNIC-AS-01483 - Headquarters, USAISC",US
1482,"DNIC-AS-01482 - Headquarters, USAISC",US
1481,"CTNOSC-ASN-1481 - Headquarters, USAISC",US
1480,"DNIC-AS-01480 - Headquarters, USAISC",US
1487,"DNIC-ASBLK-01486-01487 - Headquarters, USAISC",US
1486,"DNIC-ASBLK-01486-01487 - Headquarters, USAISC",US
1485,"DNIC-AS-01485 - Headquarters, USAISC",US
1484,"DNIC-AS-01484 - Headquarters, USAISC",US
28520,"Omnilife de Mexico, S.A. de C.V.",MX
28521,AT&T COMUNICACIONES DIGITALES S DE RL DE CV,MX
1489,"DNIC-ASBLK-01488-01489 - Headquarters, USAISC",US
1488,"DNIC-ASBLK-01488-01489 - Headquarters, USAISC",US
28524,"Imatech Networks, S.A. de C.V.",MX
28525,"Television por Cable de Tabasco, S.A. de C.V.",MX
28526,Universidad Autonoma del Estado de Mexico,MX
28527,-Reserved AS-,ZZ
20058,"CCTC-LINK1 - Totelcom Communications, LLC",US
20059,"CAR-PART - PHONEWARE, INC.",US
57035,NOVALOG,IL
20054,AS13832 - Oracle Corporation,US
20055,"CAS-HOLDINGS-INC - CAS Holdings, Inc.",US
20056,TVFR-COMPUTER-OPERATIONS-CENTER - Tualatin Valley Fire & Rescue,US
20057,ATT-MOBILITY-LLC-AS20057 - AT&T Mobility LLC,US
20050,SPPINTERNET01 - Southwest Power Pool,US
20051,RENTRAK - Rentrak,US
20052,"ARBOR - Arbor Networks, Inc.",US
20053,AIRCLIC - AirClic Inc,US
57037,MKQ-AS,DE
5975,DNIC-ASBLK-05800-06055 - DoD Network Information Center,US
41017,GOBULNET,BG
33686,"SUNDOT-2005 - SUN DOT COMMUNICATIONS, LLC.",US
57031,QUESTORA,RU
43448,PROVSE,SE
395308,"RICHMOND-MAIN - First Bank Richmond, N.A.",US
395309,REENIGNE - Reenigne,CA
43449,DIMLINE-AS,RU
395302,"ADAMS-COUNTY-COLORADO - Adams County, Colorado",US
395303,TSP - Tishman Speyer Properties L.P.,US
395300,MADONNA-REHABILITATION-HOSPITAL - Madonna Rehabilitation Hospital,US
395301,"RESOUND-NET - Resound Networks, LLC",US
395306,BROADBANDCORP - BROADBAND CORP,US
395307,"MN-BBTV - Minerva Networks, Inc.",US
395304,"HMHF-1-AS - THE HARDIN MEMORIAL HOSPITAL FOUNDATION, INC.",US
395305,"METROWAVE-BROADBAND - METROWAVE BROADBAND NETWORKS, LLC",US
4748,RESOLINK-AS-AP Resources Link Network Limited,HK
39708,BORLANGE-ENERGI-STADSNAT SWEDEN,SE
33681,COMPTRK - Competitrack Inc.,US
714,APPLE-ENGINEERING - Apple Inc.,US
59474,PL-VTIX,PL
62970,ITS-ASN - ITS Logistics Inc.,US
53770,IQOR-AS - iQor US Inc.,US
18026,CHEJU-AS-KR JEJU NATIONAL UNIVERSITY,KR
18027,NSU-AS-KR Namseoul university,KR
57038,AMURTELEKOM-AS,RU
33827,"EUROM-BANK B-dul Aviatorilor nr. 45, sect 1, Bucharest, Romania",RO
57039,NORDOVEST-AS,IT
263331,HIGHWAYNET LTDA ME,BR
263330,Fundação Educacional de Patos de Minas,BR
263333,VIPTURBO COMÉRCIO & SERVIÇOS DE INFORMÁTICA LTDA,BR
263332,Netfi serviços de comunicações ltda epp,BR
263335,Alternativa Telecom EIRELI-ME,BR
263334,Frosinet - Frosi Informática Ltda,BR
263337,Ready Tecnologia da Informacao LTDA,BR
263336,EXTREME WI,BR
263339,3WLINK INTERNET LTDA EPP,BR
263338,VEXNET TELECON INFORMÁTICA LTDA,BR
29437,NCH-AS Blvd-ul Pierre de Coubertin 3-5,RO
29436,ASN-IMPERIAL,UA
29430,AXCASP,CH
40858,CROSSTEL20051791WESTPOINT - Crosstel Inc,US
14562,SHAW-COMMUNICATIONS - Shaw Communications Inc.,CA
1227,SDSC-TEST1-AS - San Diego Supercomputer Center,US
1226,CTA-42-AS1226 - California Technology Agency,US
1225,"NTTA-1225 - NTT America, Inc.",US
1224,NCSA-AS - National Center for Supercomputing Applications,US
1223,"AINET-AS1223 - Advanced Information Technology Services, LLC",US
1222,EPCC-AS - EL PASO COMMUNITY COLLEGE,US
1221,ASN-TELSTRA Telstra Pty Ltd,AU
1220,INFOASN-AS - INFONET Services Corporation,US
23657,BLUESKY-AS-AP Blue Sky Communications,AS
23656,"AOT-TH-AS New Bangkok International Airport CO.,LTD.",TH
23655,SNAP-NZ-AS Snap Internet Limited,NZ
14560,Internet Holding S. A.,CL
23653,"BNPP-AS-SG BNP Paribas SG, Transit AS, Singapore",SG
23652,XLR8-TRANSIT1-AS XLR8 is an ISP in Australia proving direct internet access,AU
1229,UNINET-ASNBLOCK,ZA
1228,UNINET-ASNBLOCK,ZA
33683,UIWTX - University of the Incarnate Word,US
4745,GMARKET-AS-KR GMARKET,KR
27729,Globalnet.hn,HN
27728,Ocean Communications,CW
27727,Consultronic S.A.E.C.A.,PY
27726,GLOBAL BANK,PA
27725,"Empresa de Telecomunicaciones de Cuba, S.A.",CU
27724,INTERNEXA RJ OPERADORA DE TELECOMUNICAÇÔES LTDA.,BR
27723,Rich International,PA
27721,Informacion y Tecnologia,CO
27720,CITTA TELECOM LTDA,BR
55641,FOREST-ETERNAL Forest Eternal Communication Tech. co.ltd,CN
59368,RGTECHNOLOGIES-AS-AP R & G Technologies,AU
59369,BBIXSG-AS-AP BBIX SINGAPORE PTE. LTD.,SG
37285,-Reserved AS-,ZZ
32243,SCRA-ASN - South Carolina Research Authority,US
59362,KSNETWORK-AS-AP KS Network Limited,BD
54109,"WORKD-PROD - Workday, Inc.",US
59360,"BBIXHK-HK RM 1202A, 12/F FORTRESS TOWER",HK
59361,DESCO-AS-AP Dhaka Electric Supply Company Limited (DESCO),BD
59366,EBUSINESSBPOINC-AS-AP eBusinessBPO Inc.,PH
59367,MM-SG 30 Bukit Pasoh Road,SG
59364,"VNSOLUTION-VN 34 Tan Lap street, Ward 8, Tan Binh District",VN
54108,"HGBGPAS-49 - Huntsman Gay Global Capital, LLC",US
33682,WEBERHS - Weber Human Services Foundation,US
55642,CONTROL-DATA-CSLOXINFO-AS-TH Control Data (Thailand) Ltd,TH
18028,GSNU-AS-KR GyeongSang National University,KR
35117,VERIVOX-AS no connection to AS43186,DE
35116,INFOCASA-AS,ES
35115,BESTGOPL-WROCLAW,PL
14568,SIRVA - North American Van Lines,US
35113,MORSE former Morse Group Ltd.,GB
202932,CLOUDMERGE CloudMerge B.V.,NL
35111,JPARD-SOL-AS,RO
35110,REGIONE-BASILICATA-AS,IT
37284,Aljeel-net,LY
55469,ACCENTURE-MNL-AS-AP Accenture Australia Pty Ltd,AU
55468,CRI China Radio International,CN
32468,CMSSTL - Correctional Medical Services,US
32469,PUBLIC-EMPLOYEES-CREDIT-UNION - Public Employees Credit Union,US
32466,HSMC-STOWE-VT - HOME SECURITY AND MANAGEMENT CO.,US
32467,SAKSINC-AS1 - Saks Incorporated,US
32464,UICOMP-AS - University Of Illinois College Of Medicine At Peoria,US
32245,-Reserved AS-,ZZ
32462,TMARZETTI - T. Marzetti Company,US
32463,"OPTUM360-TPA - Caremedic Systems, Inc.",US
32460,COPS-MONITORING - C.O.P.S. Monitoring,US
32461,"ARSPL - ARE-East River Science Park, LLC",US
55649,"METRONET-HK Flat C, 16/F, Skyline Tower",HK
62015,BINBG-AS,BG
8479,"ERICSSON-UDN-CORE Stockholm, Sweden",SE
8478,ASN-GIGNETWORKS,NO
62974,OOCLUS-4 - OOCL (USA) Inc.,US
8475,,RU
8474,AS8474,MD
8477,ECHOSTARPL-AS ZTS Echostar Studio Poznan Poland,PL
8476,BVDEP-AS,BE
8470,MACOMNET,RU
54355,MULTCO - NETWORK SERVICES,US
8472,VIAG-INTERKOM BT (Germany) IPv6 Network,DE
37287,ZAIN-ZAMBIA,ZM
52716,Viaband Telecomunicação Ltda,BR
52717,Teleuno Provedor Ltda,BR
63172,"ASN-S1SOL - Source One Solutions, Inc.",US
52714,Firemicro Informática,BR
713,AFMPCGW-AS - 754th Electronic Systems Group,US
50529,CUBIC-TRANSPORTATION-SYSTEMS,GB
50528,VITEBSK-TV-ISP-AS,BY
50523,KARMA,RO
50522,POCOS,NL
50521,MOBILENORWAY-AS,NO
50520,HOSTMEIN-GRIX,GR
50527,"NB-TV-SAT-AS FS 3,3,18BERZASCA",RO
50526,NETNAMES-ANYCAST,GB
37286,NG-ICT-FORUM,NG
50524,STERL,DE
52710,Virtual Produções Artísticas Ltda.,BR
39702,SIT-AS,DE
52711,FASTNET TELECOM,BR
52961,FNA E-OURO GESTAO DE FRANCHISING E NEGOCIOS LTDA,BR
52960,EDILSON SANTOS SILVA SOBRINHO - ME,BR
52963,JATIMNET TELECOM,BR
52962,Vipnet Baixada Telecom. e Informática Ltda,BR
52965,1TELECOM SERVICOS DE TECNOLOGIA EM INTERNET LTDA,BR
52964,FJR TELECOMUNICAÇÕES LTDA ME,BR
22528,CDS-PHX-ATL - M/A/R/C INC,US
22529,SEIT,MX
22526,PACKETDESIGN - Packet Design,US
22527,"22527 - Safeway, Inc.",US
22524,ASSAGETELECOM - Sage Telecom,US
22525,"ATALANTA-SOSNOFF - Atalanta Sosnoff Capital, LLC",US
22522,"ULALAUNCH - United Launch Alliance, LLC",US
22523,NMCOURTS-ASN - State of NM Administrative Office of the Courts,US
22520,MICHAUD-TECHNOLOGIES-NET - Michaud Technologies Inc,CA
22521,"VGN - MCI Communications Services, Inc. d/b/a Verizon Business",US
41310,IPCT,RU
60873,UTEKTV-AS,RU
60870,TECSBY-AS,AT
60871,COMNET-AS,RS
60876,GIGABIT-DK,DK
60877,ITCARD-AS,PL
263809,Facundo Valentini (Vallenet),AR
263808,Cooperativa Electrica de Servicios y Obras Publicas de Oncativo Ltda.,AR
263807,MEDIASTREAM SPA,CL
263806,Galaxy Entertainment de Venezuela C.A.,VE
263805,SOLUCIONES AVANZADAS INFORMATICAS Y TELECOMUNICACIONES SAITEL,EC
263804,FUNDACIÓN SOCIAL,CO
263803,MEGA NET S.A.,PY
263802,Genesis Data SAS,CO
263801,LINKEAR SRL,AR
263800,GRUPO BARONE SRL,AR
62979,IIX-GAIIX-RS - IIX Corp.,US
52718,PEDRO ADRIANO SOUTO MAIOR VELOSO - ME,BR
37280,BCL,NG
44337,-Reserved AS-,ZZ
65318,-Private Use AS-,ZZ
39700,WEBSTEKKER-AS,NL
65314,-Private Use AS-,ZZ
65315,-Private Use AS-,ZZ
65316,-Private Use AS-,ZZ
65317,-Private Use AS-,ZZ
65310,-Private Use AS-,ZZ
60621,MDA-AS,SA
65312,-Private Use AS-,ZZ
62978,"REDDYICE - Reddy Ice Holdings, Inc",US
26184,ASA-HQAS - American Society of Anesthesiologists,US
26185,"WORLDWINNER - WORLDWINNER.COM, INC.",US
26186,TOPCON-COM - Topcon America Corp.,US
26187,TWYXO - TWYXO,US
26180,NETIQ-HOUSTON-13939 - NetIQ Corporation,US
26181,NCPRPDC-NCI - North Central Pennsylvania Regional Planning and Development Commission,US
26182,"AS-EXCELLUS - Excellus Health Plan, Inc.",US
26183,OTSM - On The Spot Media LLC,US
37283,Sybaweb,ZA
26188,SPE - Sony Pictures Entertainment Inc,US
26189,"SCI-ASN - SCI Funeral & Cemetery Purchasing Cooperative, Inc.",US
57214,VIDIKON,RU
25387,ASN-GOTEBORG,SE
50587,ATB-AS,RU
25386,INTERTELECOM-AS,UA
41368,TVALMANSA-ASN,ES
25385,BELCOMUA-AS,UA
39668,INTERSAT-AS Ion Ratiu nr.33,RO
51066,AUSTROCONTROL-AS,AT
25384,DMDATA-AS Denmark,DK
54356,STERLINGSTAMOS - Stamos Capital,US
37282,MAINONE,NG
25382,A1TA-RMPLS-AT,AT
196978,ASTUMA,CZ
196979,PL-POL-NET-MNT -----------------Dcenter----------------------,PL
50586,CMRBANK-AS,RU
25381,SVT-AS,RU
3498,NET-SEN-CA-GOV - California State Senate,US
3499,NET-DMV-CA-GOV - State of California Department of Motor Vehicles,US
196972,SKANET-PL,PL
3497,NET-DPA-CA-GOV - CalHR,US
196970,WEBLAN-AS,HU
196971,BEYKOZ_BELEDIYESI-AS,TR
196976,ZITCOM-AS,DK
196977,HANGENKOVO-NET-AS,UA
196974,RCPL-NET,PL
196975,ELEKS-AS,UA
2095,RENATER_ASNBLOCK1 FR-RENATER,EU
2094,FR-TELECOM-MANAGEMENT-SUDPARIS Telecom & Management Sud Paris,FR
2097,RENATER_ASNBLOCK1 FR-RENATER,EU
2096,RENATER_ASNBLOCK1 FR-RENATER,EU
2091,FR-LHCONE-FRANCE LHC Open Network Environment - France,EU
2090,RENATER_ASNBLOCK1 FR-RENATER,EU
2093,RENATER_ASNBLOCK1 FR-RENATER,EU
2092,RENATER_ASNBLOCK1 FR-RENATER,EU
2099,RENATER_ASNBLOCK1 FR-RENATER,EU
2098,RENATER_ASNBLOCK1 FR-RENATER,EU
9780,INJE-AS INJE UNIVERSITY,KR
50581,UTG,UA
31465,"ALMA-MEDIA-REGIONS-AS Almaty, Republic of Kazakhstan",KZ
9781,GCS-AS-KR GREEN CABLE TELEVISION,KR
51060,LANDTECH-AS,PL
24964,EVO-LTD,BG
50484,PROCANO,NO
24966,NETPOINT,RO
24967,GCE-RU-AS,NL
24960,GATCHINA-AS,RU
24961,MYLOC-AS,DE
24962,ASN-TSUKRAINE,UA
24963,YACAST-AS Former YACAST Media AS,FR
9784,KGI-AS KGI SECURITIES,KR
24969,DIR-AS,DK
134932,SHRINATHJINET-AS Shrinathji Netsol (India) Private Limited,IN
134933,WBPL-AS Webline Broadband Pvt Ltd,IN
134930,TAMANAWINET-AS TAMANA WINET PVT LTD,IN
134931,ONE97-AS One97 Communications Ltd,IN
134936,PLEXBROADBAND-AS Plex Broadband Pvt Ltd,IN
134937,SPEED-AS Speed Communication,IN
134934,GLAN-AS GLAN SOLUTION INDIA PVT LTD,IN
134935,NETMAN-AS NetMan Data Services,IN
50480,MTTM-AS,UA
134938,CAMPINDIA-AS CAMPINDIA,IN
134939,VIJAYAHIRE2012-AS Lionet Solutions,IN
61725,Mr Telecom,BR
50481,FIBERTECH,PL
44336,IRCSE,UA
62837,HC-SF - Holmes Culley,US
50482,KAZAKHTELECOM-AS,KZ
50483,KAI,RU
50583,INDEX-EDUCATION,FR
262463,Telecom Cordeirópolis Ltda.,BR
132156,PHILWEB-AS-AP Philweb Corp.,PH
57649,ALKASAR,RU
11309,IMF - International Monetary Fund,US
262461,MT.NET - Serviços de Internet Ltda-ME,BR
42663,GLG,GB
55670,UNIVERSALNET-AS-ID PT. Universal Broadband,ID
5247,DNIC-ASBLK-05120-05376 - DoD Network Information Center,US
47285,BG-SVOGELAN-AS,BG
57215,ATM-TELEKOM,RU
47282,ABAZATEL-AS,RU
50582,PROGLAYER,NO
47283,ZEUS-UA-AS,UA
20933,VECTONE-AS 58 Marshwall,GB
20932,SIG-ST Service Telecom,CH
20931,PPOINTS-AS,FI
20930,SOFTWIN,RO
20937,LEVANTINA-AS,ES
20936,GRXPROVIDER-AS GRX Provider,DE
20935,OEBV-AS,AT
20934,"ABCINTERNET Slavutich, Ukraine",UA
20939,IPTELECOMBALTIA IP Telephony and Internet Provider,LV
20938,RETSAT,PL
21337,UBBNET,BG
57642,ADENCF-AS,FR
5748,"BBNET - BB-Net, Inc.",US
57641,WWNET,PL
23599,DDNSKR NIDA,KR
53686,ASN-CC-877 - Clearesult Consulting Inc.,US
57640,-Reserved AS-,ZZ
40372,KAPLAN-LACROSSE - Schweser,US
198534,BANCOITAU-AS,CH
198536,SAFEFINANCIALS,GB
198537,PL-KAMNET,PL
198530,HADERSLEV-KOMMUNE-AS,DK
198531,AS-SILKEBORG-KOMMUNE,DK
198532,ONSC-AS,UA
198533,WMX-AS http://wimax-networks.pl,PL
